"","shortPostCode","price","type","year","postCode","town","district","county","population2019","population2020","population2021","population2022"
"6992","BB12",216000,"UNIT 7","2020","BB12 9AF","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6993","BB12",234000,"UNIT 8","2020","BB12 8EX","BURNLEY","BURNLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6994","BB12",234000,"UNIT 8","2020","BB12 7FS","BURNLEY","RIBBLE VALLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6995","BB12",234000,"UNIT 8","2020","BB12 9NZ","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6996","BB12",234000,"UNIT 8","2020","BB12 8PY","BURNLEY","BURNLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6997","BB12",234000,"UNIT 8","2020","BB12 9EP","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6998","BB12",234000,"UNIT 8","2020","BB12 9JU","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"6999","BB12",234000,"UNIT 8","2020","BB12 7PP","BURNLEY","RIBBLE VALLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7000","BB12",234000,"UNIT 8","2020","BB12 8BY","BURNLEY","BURNLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7001","BB12",234000,"UNIT 8","2020","BB12 9LH","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7002","BB12",234000,"UNIT 8","2020","BB12 8EW","BURNLEY","BURNLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7003","BB12",234000,"UNIT 8","2020","BB12 7HS","BURNLEY","RIBBLE VALLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7004","BB12",234000,"UNIT 8","2020","BB12 7RE","BURNLEY","RIBBLE VALLEY","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7005","BB12",234000,"UNIT 8","2020","BB12 9NR","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7006","BB12",234000,"UNIT 8","2020","BB12 9AF","BURNLEY","PENDLE","LANCASHIRE",34807.267328275,35002.6249924017,35199.0791119489,35396.6358408316
"7007","LE14",222000,"3","2020","LE14 4AE","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7008","LE14",222000,"3","2020","LE14 4LP","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7009","LE14",222000,"3","2020","LE14 4UB","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7010","LE14",222000,"3","2020","LE14 3NQ","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7011","LE14",222000,"3","2020","LE14 4QG","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7012","LE14",222000,"3","2020","LE14 2UN","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7013","LE14",222000,"3","2020","LE14 2AG","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7014","LE14",222000,"3","2020","LE14 4NN","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7015","LE14",222000,"3","2020","LE14 4QB","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7016","LE14",222000,"3","2020","LE14 2TQ","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7017","LE14",222000,"3","2020","LE14 3LS","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7018","LE14",222000,"3","2020","LE14 4ND","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7019","LE14",222000,"3","2020","LE14 4FE","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7020","LE14",222000,"3","2020","LE14 2AZ","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7021","LE14",222000,"3","2020","LE14 2QA","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7022","LE14",222000,"3","2020","LE14 2PA","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7023","LE14",222000,"3","2020","LE14 4SF","MELTON MOWBRAY","MELTON","LEICESTERSHIRE",17418.2150461691,17515.9757170251,17614.285074916,17713.1461993773
"7024","BB10",382500,"1","2020","BB10 3QR","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7025","BB10",382500,"1","2020","BB10 3LQ","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7026","BB10",382500,"1","2020","BB10 2HS","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7027","BB10",382500,"1","2020","BB10 3RF","BURNLEY","PENDLE","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7028","BB10",382500,"1","2020","BB10 3PQ","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7029","BB10",382500,"1","2020","BB10 3QS","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7030","BB10",382500,"1","2020","BB10 4SL","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7031","BB10",382500,"1","2020","BB10 3QL","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7032","BB10",382500,"1","2020","BB10 4ST","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7033","BB10",382500,"1","2020","BB10 4RL","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7034","BB10",382500,"1","2020","BB10 3RW","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7035","BB10",382500,"1","2020","BB10 4RP","BURNLEY","BURNLEY","LANCASHIRE",37642.08911773,37853.357371958,38065.8113806509,38279.4577989198
"7036","LE19",50801144,"PHASE 3","2020","LE19 4AS","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7037","LE19",50801144,"PHASE 3","2020","LE19 3AA","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7038","LE19",50801144,"PHASE 3","2020","LE19 2DW","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7039","LE19",50801144,"PHASE 3","2020","LE19 2AA","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7040","LE19",50801144,"PHASE 3","2020","LE19 4PB","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7041","LE19",50801144,"PHASE 3","2020","LE19 2AP","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7042","LE19",50801144,"PHASE 3","2020","LE19 4PZ","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7043","LE19",50801144,"PHASE 3","2020","LE19 4AT","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7044","LE19",50801144,"PHASE 3","2020","LE19 2DF","LEICESTER","BLABY","LEICESTERSHIRE",14844.8525207291,14928.1700556968,15011.9552148207,15096.2106226665
"7045","LE12",170000,"GARAGE BELONGING TO","2019","LE12 5BP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7046","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8LR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7047","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8SX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7048","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9UQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7049","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7FP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7050","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9NX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7051","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8NS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7052","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8YG","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7053","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8XH","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7054","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9WJ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7055","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7XF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7056","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8BN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7057","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9AN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7058","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8GP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7059","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9DA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7060","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7EA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7061","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8PB","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7062","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7AA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7063","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9GR","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7064","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8SS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7065","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8DT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7066","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7AL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7067","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8ST","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7068","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8GL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7069","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9TP","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7070","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8ES","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7071","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9BU","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7072","LE12",170000,"GARAGE BELONGING TO","2019","LE12 9WQ","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7073","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7DL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7074","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7WX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7075","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7BT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7076","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8FY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7077","LE12",170000,"GARAGE BELONGING TO","2019","LE12 5AZ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7078","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7DR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7079","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8JW","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7080","LE12",170000,"GARAGE BELONGING TO","2019","LE12 5TQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7081","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8WA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7082","LE12",170000,"GARAGE BELONGING TO","2019","LE12 8FL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7083","LE12",170000,"GARAGE BELONGING TO","2019","LE12 7RF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7084","LE17",475000,"3","2019","LE17 5JL","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7085","LE17",475000,"3","2019","LE17 6LR","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7086","LE17",475000,"3","2019","LE17 6DF","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7087","LE17",475000,"3","2019","LE17 4RX","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7088","LE17",475000,"3","2019","LE17 5BU","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7089","LE17",475000,"3","2019","LE17 5DE","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7090","LE17",475000,"3","2019","LE17 6HU","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7091","LE17",475000,"3","2019","LE17 6DY","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7092","LE17",475000,"3","2019","LE17 4HZ","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7093","LE17",475000,"3","2019","LE17 6QT","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7094","LE17",475000,"3","2019","LE17 5RG","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7095","LE17",475000,"3","2019","LE17 6AE","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7096","LE17",475000,"3","2019","LE17 5EG","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7097","LE17",475000,"3","2019","LE17 5QE","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7098","LE17",475000,"3","2019","LE17 6HY","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7099","LE17",475000,"3","2019","LE17 5EN","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7100","LE17",475000,"3","2019","LE17 6EF","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7101","LE17",475000,"3","2019","LE17 5JN","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7102","LE17",475000,"3","2019","LE17 6PW","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7103","LE17",475000,"3","2019","LE17 5DF","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7104","LE17",475000,"3","2019","LE17 5QJ","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7105","LE17",475000,"3","2019","LE17 5DS","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7106","LE17",475000,"3","2019","LE17 6DB","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7107","LE17",475000,"3","2019","LE17 5NQ","LUTTERWORTH","HARBOROUGH","LEICESTERSHIRE",20763.8880130073,20880.4264537345,20997.618972742,21115.4692410797
"7108","LE12",1200000,"UNIT 5","2019","LE12 5BP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7109","LE12",1200000,"UNIT 5","2019","LE12 8LR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7110","LE12",1200000,"UNIT 5","2019","LE12 8SX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7111","LE12",1200000,"UNIT 5","2019","LE12 9UQ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7112","LE12",1200000,"UNIT 5","2019","LE12 7FP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7113","LE12",1200000,"UNIT 5","2019","LE12 9NX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7114","LE12",1200000,"UNIT 5","2019","LE12 8NS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7115","LE12",1200000,"UNIT 5","2019","LE12 8YG","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7116","LE12",1200000,"UNIT 5","2019","LE12 8XH","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7117","LE12",1200000,"UNIT 5","2019","LE12 9WJ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7118","LE12",1200000,"UNIT 5","2019","LE12 7XF","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7119","LE12",1200000,"UNIT 5","2019","LE12 8BN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7120","LE12",1200000,"UNIT 5","2019","LE12 9AN","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7121","LE12",1200000,"UNIT 5","2019","LE12 8GP","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7122","LE12",1200000,"UNIT 5","2019","LE12 9DA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7123","LE12",1200000,"UNIT 5","2019","LE12 7EA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7124","LE12",1200000,"UNIT 5","2019","LE12 8PB","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7125","LE12",1200000,"UNIT 5","2019","LE12 7AA","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7126","LE12",1200000,"UNIT 5","2019","LE12 9GR","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7127","LE12",1200000,"UNIT 5","2019","LE12 8SS","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7128","LE12",1200000,"UNIT 5","2019","LE12 8DT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7129","LE12",1200000,"UNIT 5","2019","LE12 7AL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7130","LE12",1200000,"UNIT 5","2019","LE12 8ST","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7131","LE12",1200000,"UNIT 5","2019","LE12 8GL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7132","LE12",1200000,"UNIT 5","2019","LE12 9TP","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7133","LE12",1200000,"UNIT 5","2019","LE12 8ES","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7134","LE12",1200000,"UNIT 5","2019","LE12 9BU","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7135","LE12",1200000,"UNIT 5","2019","LE12 9WQ","LOUGHBOROUGH","NORTH WEST LEICESTERSHIRE","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7136","LE12",1200000,"UNIT 5","2019","LE12 7DL","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7137","LE12",1200000,"UNIT 5","2019","LE12 7WX","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7138","LE12",1200000,"UNIT 5","2019","LE12 7BT","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7139","LE12",1200000,"UNIT 5","2019","LE12 8FY","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7140","LE12",1200000,"UNIT 5","2019","LE12 5AZ","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7141","LE12",1200000,"UNIT 5","2019","LE12 7DR","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
"7142","LE12",1200000,"UNIT 5","2019","LE12 8JW","LOUGHBOROUGH","CHARNWOOD","LEICESTERSHIRE",62470.6630736169,62821.2830375287,63173.8708748877,63528.4376304898
